order,id,date,time,title,url,visitCount,typedCount,transition
12,80757,7/16/2026,15:28:47,DaVinci Resolve – Як придбати | Blackmagic Design,https://www.blackmagicdesign.com/ua/products/davinciresolve/howtobuy/,1,0,link
13,80756,7/16/2026,15:28:47,DaVinci Resolve – Як придбати | Blackmagic Design,https://www.blackmagicdesign.com/ua/products/davinciresolve/howtobuy,1,0,link
14,80755,7/16/2026,15:28:38,davinci resolve subscription - Google Search,https://www.google.com/search?q=davinci+resolve+subscription&sca_esv=a2f83d5c53e6a7c3&sxsrf=APpeQnvoKgMS2toF0xEPL3rc9B0JeZCrFg%3A1784204900419&ei=ZM5Yav6EGdC_wPAPgM76kAk&oq=davinci+resolve+%D1%8B%D0%B3%D0%B8%D1%8B&gs_lp=Egxnd3Mtd2l6LXNlcnAiGGRhdmluY2kgcmVzb2x2ZSDRi9Cz0LjRiyoCCAAyBxAAGIAEGA0yBxAAGIAEGA0yBxAAGIAEGA0yBxAAGIAEGA0yBxAAGIAEGA0yBxAAGIAEGA0yBhAAGB4YDTIGEAAYHhgNMgYQABgeGA0yBhAAGB4YDUjZHlApWJEXcAF4AJABAJgBrgGgAZoFqgEDMy4zuAEByAEA-AEBmAIGoAL7BMICChAAGEcY1gQYsAPCAg0QABiABBiKBRhDGLADwgIOEAAY5AIY1gQYsAPYAQHCAhcQLhjcBhi4BhjaBhjYAhjIAxiwA9gBAcICChAAGIAEGIoFGEPCAgUQABiABMICBhAAGBYYHsICBRAAGO8FwgIIEAAYFhgeGAqYAwCIBgGQBhO6BgYIARABGAmSBwMyLjSgB6kxsgcDMS40uAflBMIHBTItMS41yAc-gAgB&sclient=gws-wiz-serp,3,0,link
15,80755,7/16/2026,15:28:35,davinci resolve subscription - Google Search,https://www.google.com/search?q=davinci+resolve+subscription&sca_esv=a2f83d5c53e6a7c3&sxsrf=APpeQnvoKgMS2toF0xEPL3rc9B0JeZCrFg%3A1784204900419&ei=ZM5Yav6EGdC_wPAPgM76kAk&oq=davinci+resolve+%D1%8B%D0%B3%D0%B8%D1%8B&gs_lp=Egxnd3Mtd2l6LXNlcnAiGGRhdmluY2kgcmVzb2x2ZSDRi9Cz0LjRiyoCCAAyBxAAGIAEGA0yBxAAGIAEGA0yBxAAGIAEGA0yBxAAGIAEGA0yBxAAGIAEGA0yBxAAGIAEGA0yBhAAGB4YDTIGEAAYHhgNMgYQABgeGA0yBhAAGB4YDUjZHlApWJEXcAF4AJABAJgBrgGgAZoFqgEDMy4zuAEByAEA-AEBmAIGoAL7BMICChAAGEcY1gQYsAPCAg0QABiABBiKBRhDGLADwgIOEAAY5AIY1gQYsAPYAQHCAhcQLhjcBhi4BhjaBhjYAhjIAxiwA9gBAcICChAAGIAEGIoFGEPCAgUQABiABMICBhAAGBYYHsICBRAAGO8FwgIIEAAYFhgeGAqYAwCIBgGQBhO6BgYIARABGAmSBwMyLjSgB6kxsgcDMS40uAflBMIHBTItMS41yAc-gAgB&sclient=gws-wiz-serp,3,0,form_submit
16,80753,7/16/2026,15:28:30,davinci resolve - Google Search,https://www.google.com/search?q=davinci+resolve&oq=DaVinci+&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDEwNjdqMGo3qAIAsAIA&sourceid=chrome&source=chrome.ob&ie=UTF-8,2,0,generated
17,80754,7/16/2026,15:28:25,DaVinci Resolve | Blackmagic Design,https://www.blackmagicdesign.com/ua/products/davinciresolve,1,0,link
18,80753,7/16/2026,15:28:20,davinci resolve - Google Search,https://www.google.com/search?q=davinci+resolve&oq=DaVinci+&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDEwNjdqMGo3qAIAsAIA&sourceid=chrome&source=chrome.ob&ie=UTF-8,2,0,generated
19,80748,7/16/2026,15:27:29,[DT-16667] [Fundwise][Data] Peer Selection Waterfall Optimization - Jira,https://deshe.atlassian.net/browse/DT-16667?focusedCommentId=75582&sourceType=mention&page=com.atlassian.jira.plugin.system.issuetabpanels%3Acomment-tabpanel#comment-75582,1,0,reload
20,80631,7/16/2026,15:27:24,"BridgeWise - Calendar - 5 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/5/d/2026/7/13?pli=1,9,0,link
21,80752,7/16/2026,15:27:20,Редактор для видео DJI D-Log - Google Gemini,https://gemini.google.com/app/5a813c5ec69f2ade,1,0,link
22,58738,7/16/2026,15:26:19,Google Gemini,https://gemini.google.com/app,184,0,link
23,58469,7/16/2026,15:26:16,Google Gemini,https://gemini.google.com/app/542ec1c4dbdbd50b,117,100,typed
24,80751,7/16/2026,10:33:25,витрачено - Google Search,https://www.google.com/search?q=%D0%B2%D0%B8%D1%82%D1%80%D0%B0%D1%87%D0%B5%D0%BD%D0%BE&oq=%D0%B2%D0%B8%D1%82%D1%80%D0%B0%D1%87%D0%B5%D0%BD%D0%BE&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDE0MTRqMGo3qAIAsAIA&sourceid=chrome&source=chrome.ob&ie=UTF-8,1,0,generated
25,67377,7/16/2026,10:01:59,Meet - Hakathon Kickoff,https://meet.google.com/riq-njxe-dnf?authuser=0,3,0,link
26,80750,7/16/2026,10:01:56,Meet - Hakathon Kickoff,https://meet.google.com/riq-njxe-dnf?authuser=0&hs=122&ijlm=1784185316204,1,0,link
27,80631,7/16/2026,10:01:55,"BridgeWise - Calendar - 5 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/5/d/2026/7/13?pli=1,9,0,link
28,80631,7/16/2026,1:13:37,"BridgeWise - Calendar - 5 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/5/d/2026/7/13?pli=1,9,0,link
29,80631,7/16/2026,1:13:08,"BridgeWise - Calendar - 5 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/5/d/2026/7/13?pli=1,9,0,link
30,80749,7/16/2026,1:12:37,fix(emr): zip-safe packaged-file reads + DynamoDB map-key marshalling by sashpro · Pull Request #3568 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3568/changes,1,0,auto_toplevel
31,80631,7/16/2026,0:54:10,"BridgeWise - Calendar - 5 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/5/d/2026/7/13?pli=1,9,0,link
32,80631,7/16/2026,0:38:14,"BridgeWise - Calendar - 5 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/5/d/2026/7/13?pli=1,9,0,link
33,80507,7/16/2026,0:38:11,"BridgeWise - Calendar - 5 days, starting Monday, July 20, 2026",https://calendar.google.com/calendar/u/0/r/custom/5/d/2026/7/20?pli=1,2,0,link
34,80748,7/16/2026,0:37:55,[DT-16667] [Fundwise][Data] Peer Selection Waterfall Optimization - Jira,https://deshe.atlassian.net/browse/DT-16667?focusedCommentId=75582&sourceType=mention&page=com.atlassian.jira.plugin.system.issuetabpanels%3Acomment-tabpanel#comment-75582,1,0,link
35,80747,7/16/2026,0:37:48,[DT-16667] [Fundwise][Data] Peer Selection Waterfall Optimization - Jira,https://deshe.atlassian.net/browse/DT-16667?focusedCommentId=75582&sourceType=mention&action=REPLY_TO_COMMENT&page=com.atlassian.jira.plugin.system.issuetabpanels%3Acomment-tabpanel#comment-75582,1,0,link
36,79645,7/16/2026,0:30:21,Bridgewise 1-Day Vibe Coding Hackathon - Technology - Confluence,https://deshe.atlassian.net/wiki/spaces/Technology/pages/1630404609/Bridgewise+1-Day+Vibe+Coding+Hackathon,3,0,auto_toplevel
37,80744,7/16/2026,0:28:12,Allowed-Question Classifier — Demo,https://storied-bonbon-435883.netlify.app/,1,0,auto_toplevel
38,80630,7/16/2026,0:27:57,"BridgeWise - Calendar - 6 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/6/d/2026/7/13?pli=1,9,0,link
39,80630,7/16/2026,0:27:56,"BridgeWise - Calendar - 6 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/6/d/2026/7/13?pli=1,9,0,link
40,80630,7/16/2026,0:05:59,"BridgeWise - Calendar - 6 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/6/d/2026/7/13?pli=1,9,0,link
41,80630,7/16/2026,0:05:53,"BridgeWise - Calendar - 6 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/6/d/2026/7/13?pli=1,9,0,link
42,80630,7/16/2026,0:05:51,"BridgeWise - Calendar - 6 days, starting Monday, July 13, 2026",https://calendar.google.com/calendar/u/0/r/custom/6/d/2026/7/13?pli=1,9,0,link
43,1,7/15/2026,22:48:56,Inbox - serhii@bridgewise.com - BridgeWise Mail,https://mail.google.com/mail/u/0/#inbox,240,0,link
44,80738,7/15/2026,22:48:36,Welcome,https://accounts.google.com/v3/signin/challenge/pwd?TL=AE6FvyZqYvLA_KTyOsgAENHeSQ2zpDVGR5tuFnV5fsOCJardaVilMpIJrihHDkJm&authuser=0&checkConnection=youtube%3A117&checkedDomains=youtube&cid=1&continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&dsh=S-1472692771%3A1784141333241632&emr=1&flowEntry=ServiceLogin&flowName=GlifWebSignIn&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=Ac50bxv9P-WoqaaloBnfTaCewKyma1SYyF6Wyi-7IAUVL_6bgyrvu_Tvykiy9UPqVACqt0zPQcaf1g&osid=1&pstMsg=1&service=mail,1,0,link
45,1,7/15/2026,21:48:52,Inbox - serhii@bridgewise.com - BridgeWise Mail,https://mail.google.com/mail/u/0/#inbox,240,0,link
46,80737,7/15/2026,21:48:52,Gmail,https://accounts.google.com/v3/signin/confirmidentifier?authuser=0&continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&dsh=S-1472692771%3A1784141333241632&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxv9P-WoqaaloBnfTaCewKyma1SYyF6Wyi-7IAUVL_6bgyrvu_Tvykiy9UPqVACqt0zPQcaf1g#inbox,1,0,link
47,80734,7/15/2026,16:02:53,Kafka Data Streaming Homework Guide - Google Gemini,https://gemini.google.com/app/e9a70661272f7fe3,1,0,link
48,58738,7/15/2026,16:02:31,Google Gemini,https://gemini.google.com/app,184,0,link
49,80502,7/15/2026,16:02:30,Google Gemini,https://gemini.google.com/app/5e2451a1c31900e1,7,0,link
50,58738,7/15/2026,16:02:30,Google Gemini,https://gemini.google.com/app,184,0,link
51,80502,7/15/2026,15:35:28,Google Gemini,https://gemini.google.com/app/5e2451a1c31900e1,7,0,reload
52,80733,7/15/2026,15:19:56,do table in readme - Google Search,https://www.google.com/search?q=do+table+in+readme&oq=do+table+in+readme&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIKCAQQABiABBiiBDIKCAUQABiABBiiBDIKCAYQABiABBiiBDIKCAcQABiABBiiBDIKCAgQABiABBiiBNIBCDUzNzlqMGo3qAIAsAIA&sourceid=chrome&source=chrome.ob&ie=UTF-8,2,0,link
53,80733,7/15/2026,15:19:52,do table in readme - Google Search,https://www.google.com/search?q=do+table+in+readme&oq=do+table+in+readme&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIKCAQQABiABBiiBDIKCAUQABiABBiiBDIKCAYQABiABBiiBDIKCAcQABiABBiiBDIKCAgQABiABBiiBNIBCDUzNzlqMGo3qAIAsAIA&sourceid=chrome&source=chrome.ob&ie=UTF-8,2,0,generated
54,71526,7/15/2026,15:15:14,"BridgeWise - Calendar - 4 days, starting Thursday, July 16, 2026",https://calendar.google.com/calendar/u/0/r/customday?pli=1,22,0,link
55,71526,7/15/2026,14:47:56,"BridgeWise - Calendar - 4 days, starting Thursday, July 16, 2026",https://calendar.google.com/calendar/u/0/r/customday?pli=1,22,0,link
56,76826,7/15/2026,14:47:55,calendar.google.com/calendar/u/0/r/customday?pli=1&autorel=1,https://calendar.google.com/calendar/u/0/r/customday?pli=1&autorel=1,4,0,link
57,71526,7/15/2026,0:00:22,"BridgeWise - Calendar - 4 days, starting Thursday, July 16, 2026",https://calendar.google.com/calendar/u/0/r/customday?pli=1,22,0,link
58,80502,7/14/2026,23:51:44,Google Gemini,https://gemini.google.com/app/5e2451a1c31900e1,7,0,link
59,58469,7/14/2026,23:51:39,Google Gemini,https://gemini.google.com/app/542ec1c4dbdbd50b,117,100,typed
60,80417,7/14/2026,23:40:46,DT-16667: new fund peers calculation logic by ssliadnievv · Pull Request #3528 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3528/changes,3,0,link
61,80416,7/14/2026,23:40:45,DT-16667: new fund peers calculation logic by ssliadnievv · Pull Request #3528 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3528,4,0,link
62,80705,7/14/2026,16:41:01,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/eeec6e85-d332-4be1-9eca-b7501b43fa98,8,0,link
63,80705,7/14/2026,16:41:00,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/eeec6e85-d332-4be1-9eca-b7501b43fa98,8,0,link
64,80732,7/14/2026,16:28:56,DT-16667: new fund peers calculation logic by ssliadnievv · Pull Request #3528 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3528/changes#diff-6d8546c24202f2c2fb6cd342e63c9a9d6304894de773553f7152dbe8f6f7a835,2,0,link
65,80732,7/14/2026,16:28:56,DT-16667: new fund peers calculation logic by ssliadnievv · Pull Request #3528 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3528/changes#diff-6d8546c24202f2c2fb6cd342e63c9a9d6304894de773553f7152dbe8f6f7a835,2,0,link
66,80417,7/14/2026,16:28:47,DT-16667: new fund peers calculation logic by ssliadnievv · Pull Request #3528 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3528/changes,3,0,link
67,80416,7/14/2026,16:28:38,DT-16667: new fund peers calculation logic by ssliadnievv · Pull Request #3528 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3528,4,0,link
68,80416,7/14/2026,16:28:37,DT-16667: new fund peers calculation logic by ssliadnievv · Pull Request #3528 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3528,4,0,link
69,65693,7/14/2026,16:28:30,Pull requests · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pulls,35,0,link
70,78,7/14/2026,16:28:27,deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise,45,0,link
71,4,7/14/2026,16:28:22,Bridgewise Analytics Ltd,https://github.com/deshe-analytics,67,14,auto_bookmark
72,58538,7/14/2026,16:13:24,Technology - Backlog - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1/backlog?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,12,0,link
73,80632,7/14/2026,16:13:24,Technology - Backlog - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1/backlog?jql=assignee+%3D+712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,3,0,link
74,58538,7/14/2026,16:13:20,Technology - Backlog - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1/backlog?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,12,0,reload
75,80731,7/14/2026,15:26:13,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D1%81%D1%82%D0%BE%20%D1%82%D1%8B%D1%81%D1%8F%D1%87&op=translate,1,0,link
76,80730,7/14/2026,15:26:12,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D1%81%D1%82%D0%BE%20%D1%82%D1%8B&op=translate,1,0,link
77,80727,7/14/2026,15:26:11,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D1%81%D1%82%D0%BE%20%D1%82&op=translate,2,0,link
78,80729,7/14/2026,15:26:10,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D1%81%D1%82%D0%BE%20%D1%82%D1%96%D1%81&op=translate,1,0,link
79,80728,7/14/2026,15:26:10,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D1%81%D1%82%D0%BE%20%D1%82%D1%96%D1%81%D1%8F&op=translate,1,0,link
80,80727,7/14/2026,15:26:10,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D1%81%D1%82%D0%BE%20%D1%82&op=translate,2,0,link
81,80726,7/14/2026,15:26:09,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D1%81&op=translate,1,0,link
82,1183,7/14/2026,15:26:07,Google Translate,https://translate.google.com/?sl=ru&tl=en&op=translate,29,0,link
83,801,7/14/2026,15:26:06,Google Translate,https://translate.google.com/,72,1,auto_bookmark
84,1,7/14/2026,15:08:27,Inbox - serhii@bridgewise.com - BridgeWise Mail,https://mail.google.com/mail/u/0/#inbox,240,0,link
85,80725,7/14/2026,15:08:27,Re: [deshe-analytics/company-service] DT-27359: update funds (PR #299) - serhii@bridgewise.com - BridgeWise Mail,https://mail.google.com/mail/u/0/#inbox/FMfcgzQhVNZlGgjWkWLBWHfZlgkfNbCW,1,0,link
86,80724,7/14/2026,15:05:45,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2%D1%8B%D0%B9%20%D0%BE%D1%82%D0%BF%D1%83%D1%81%D0%BA&op=translate,1,0,link
87,80723,7/14/2026,15:05:44,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2%D1%8B&op=translate,1,0,link
88,80722,7/14/2026,15:05:43,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2&op=translate,1,0,link
89,80721,7/14/2026,15:05:43,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2%D1%96&op=translate,1,0,link
90,80720,7/14/2026,15:05:43,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2%D1%96%D0%B9&op=translate,1,0,link
91,80719,7/14/2026,15:05:42,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BC%D0%B5%D0%B4%D0%BE&op=translate,1,0,link
92,78682,7/14/2026,15:05:41,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BC&op=translate,2,0,link
93,1183,7/14/2026,15:05:41,Google Translate,https://translate.google.com/?sl=ru&tl=en&op=translate,29,0,link
94,801,7/14/2026,15:05:40,Google Translate,https://translate.google.com/,72,1,auto_bookmark
95,80718,7/14/2026,15:05:20,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BF%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%8C%20%D1%81%D0%BE%20%D1%81%D0%B2%D0%B0%D0%B4%D1%8C%D0%B1%D0%BE%D0%B9&op=translate,1,0,link
96,80717,7/14/2026,15:05:19,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BF%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%8C%20%D1%81%D0%BE%20%D1%81%D0%B2%D0%B0%D0%B4&op=translate,1,0,link
97,80716,7/14/2026,15:05:19,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BF%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%8C%20%D1%81%D0%BE%20%D1%81%D0%B2%D0%B0&op=translate,1,0,link
98,80715,7/14/2026,15:05:18,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BF%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%8C%20%D1%81%D0%BE%20%D1%81&op=translate,1,0,link
99,80714,7/14/2026,15:05:16,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BF%D0%BE%D0%B7%D0%B4&op=translate,1,0,link
100,78785,7/14/2026,15:05:15,Google Translate,https://translate.google.com/?sl=ru&tl=en&text=%D0%BF&op=translate,2,0,link
101,1183,7/14/2026,15:05:14,Google Translate,https://translate.google.com/?sl=ru&tl=en&op=translate,29,0,link
102,801,7/14/2026,15:05:12,Google Translate,https://translate.google.com/,72,1,auto_bookmark
103,63822,7/14/2026,14:57:53,Meet - Daily,https://meet.google.com/rtw-vfzz-pgc?authuser=0,50,0,link
104,80713,7/14/2026,14:57:49,Meet - Daily,https://meet.google.com/rtw-vfzz-pgc?authuser=0&hs=122&ijlm=1784030269580,1,0,link
105,581,7/14/2026,14:57:47,"BridgeWise - Calendar - 4 days, starting Wednesday, July 15, 2026",https://calendar.google.com/calendar/u/0/r?pli=1,55,0,link
106,58538,7/14/2026,14:49:38,Technology - Backlog - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1/backlog?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,12,0,link
107,80632,7/14/2026,14:49:38,Technology - Backlog - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1/backlog?jql=assignee+%3D+712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,3,0,link
108,58538,7/14/2026,14:49:34,Technology - Backlog - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1/backlog?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,12,0,reload
109,58538,7/14/2026,14:49:33,Technology - Backlog - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1/backlog?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,12,0,link
110,58235,7/14/2026,14:49:26,BridgeWiseAPI,https://rest.bridgewise.com/docs#/PDF%20Report%20Generation/download_pdf_report_download_pdf_report_get,12,0,link
111,62845,7/14/2026,14:49:10,BridgeWiseAPI,https://rest.bridgewise.com/docs#/Fund%20Metadata/get_fund_funds__fund_id__get,32,16,typed
112,80712,7/14/2026,14:48:54,DT-27359: update funds by serhii-osadchyi-bridgewise · Pull Request #299 · deshe-analytics/company-service,https://github.com/deshe-analytics/company-service/pull/299#pullrequestreview-4693940629,1,0,link
113,80711,7/14/2026,14:48:47,DT-27359: update funds by serhii-osadchyi-bridgewise · Pull Request #299 · deshe-analytics/company-service,https://github.com/deshe-analytics/company-service/pull/299/changes,1,0,link
114,80710,7/14/2026,14:48:45,DT-27359: update funds by serhii-osadchyi-bridgewise · Pull Request #299 · deshe-analytics/company-service,https://github.com/deshe-analytics/company-service/pull/299,1,0,auto_toplevel
115,80707,7/14/2026,14:34:38,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/7ca39de5-52ab-483c-9819-c58033d19822,6,0,link
116,80707,7/14/2026,14:34:38,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/7ca39de5-52ab-483c-9819-c58033d19822,6,0,link
117,80705,7/14/2026,14:34:36,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/eeec6e85-d332-4be1-9eca-b7501b43fa98,8,0,link
118,80705,7/14/2026,14:34:36,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/eeec6e85-d332-4be1-9eca-b7501b43fa98,8,0,link
119,80678,7/14/2026,14:34:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/e8162f03-c1ac-4321-b8dc-b4f56e60a168,7,0,link
120,80678,7/14/2026,14:34:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/e8162f03-c1ac-4321-b8dc-b4f56e60a168,7,0,link
121,80707,7/14/2026,14:34:33,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/7ca39de5-52ab-483c-9819-c58033d19822,6,0,link
122,80707,7/14/2026,14:34:33,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/7ca39de5-52ab-483c-9819-c58033d19822,6,0,link
123,80705,7/14/2026,14:34:32,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/eeec6e85-d332-4be1-9eca-b7501b43fa98,8,0,link
124,80705,7/14/2026,14:34:32,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/eeec6e85-d332-4be1-9eca-b7501b43fa98,8,0,link
125,80709,7/14/2026,14:33:43,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/39f4eead-9778-43af-93d0-3c4543d32280,2,0,link
126,80709,7/14/2026,14:33:43,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/39f4eead-9778-43af-93d0-3c4543d32280,2,0,link
127,4075,7/14/2026,14:33:42,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
128,4075,7/14/2026,14:33:42,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
129,80708,7/14/2026,14:33:27,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/5dfcac2a-2262-406b-9856-f90d9d2fb982,2,0,link
130,80708,7/14/2026,14:33:27,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/5dfcac2a-2262-406b-9856-f90d9d2fb982,2,0,link
131,4075,7/14/2026,14:33:27,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
132,4075,7/14/2026,14:33:27,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
133,80707,7/14/2026,14:25:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/7ca39de5-52ab-483c-9819-c58033d19822,6,0,link
134,80707,7/14/2026,14:25:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/7ca39de5-52ab-483c-9819-c58033d19822,6,0,link
